id	name	chi2	pval
12135	4.1-ngram.next_system_utterance__mex food great	0.3252	0.9552
12136	4.1-ngram.next_system_utterance__fusion food outstanding	0.3247	0.9553
12137	4.1-ngram.next_system_utterance__merchants great restaurant	0.3242	0.9554
12138	4.1-ngram.next_system_utterance__hakka great	0.3231	0.9556
12139	4.1-ngram.next_system_utterance__inn outstanding	0.3231	0.9556
12140	4.1-ngram.next_system_utterance__fountain inn outstanding	0.3231	0.9556
12141	4.1-ngram.next_system_utterance__town serves contemporary	0.3221	0.9558
12142	4.1-ngram.current_user_utterance__looking chinese restaurant	0.3216	0.9559
12143	4.1-ngram.current_user_utterance__european restaurant	0.3205	0.9561
12144	4.1-ngram.next_user_utterance__thia restaurant	0.3198	0.9563
12145	4.1-ngram.next_system_utterance__outstanding cafe serves	0.3173	0.9567
12146	4.1-ngram.current_user_utterance__pub dont care	0.3169	0.9568
12147	4.1-ngram.current_user_utterance__pub dont	0.3169	0.9568
12148	4.1-ngram.next_system_utterance__english	0.3148	0.9572
12149	4.1-ngram.next_system_utterance__indian food cheap	0.3144	0.9573
12150	4.1-ngram.next_user_utterance__number phone	0.3131	0.9576
12151	4.1-ngram.next_user_utterance__number phone number	0.3131	0.9576
12152	4.1-ngram.current_user_utterance__italian restaurant expensive	0.3109	0.9580
12153	4.1-ngram.current_user_utterance__uh im	0.3106	0.9580
12154	8.1-lda_feature.current_user_utterance__topic_34	0.3096	0.9582
12155	4.1-ngram.next_system_utterance__mex food cheap	0.3096	0.9582
12156	4.1-ngram.next_system_utterance__turkish food cheap	0.3089	0.9583
12157	4.1-ngram.current_user_utterance__european restaurant cheap	0.3089	0.9584
12158	4.1-ngram.next_system_utterance__restaurant serves continental	0.3085	0.9584
12159	4.1-ngram.current_user_utterance__yes id like	0.3068	0.9588
12160	4.1-ngram.current_user_utterance__yes id	0.3068	0.9588
12161	4.1-ngram.current_user_utterance__want ah	0.3065	0.9588
12162	4.1-ngram.next_system_utterance__thai food moderate	0.3063	0.9588
12163	4.1-ngram.current_user_utterance__newnham area	0.3041	0.9593
12164	4.1-ngram.current_user_utterance__just want know	0.3029	0.9595
12165	4.1-ngram.next_user_utterance__located	0.3025	0.9596
12166	4.1-ngram.current_user_utterance__trying moderately priced	0.3002	0.9600
12167	4.1-ngram.current_user_utterance__trying moderately	0.3002	0.9600
12168	4.1-ngram.next_system_utterance__spice 01223413337 price	0.2976	0.9605
12169	4.1-ngram.next_system_utterance__eagle serves traditional	0.2965	0.9607
12170	4.1-ngram.next_system_utterance__eagle serves	0.2965	0.9607
12171	4.1-ngram.next_user_utterance__ok uh	0.2958	0.9608
12172	4.1-ngram.current_user_utterance__looking im looking	0.2930	0.9613
12173	4.1-ngram.current_user_utterance__im looking im	0.2930	0.9613
12174	4.1-ngram.current_user_utterance__looking im	0.2930	0.9613
12175	4.1-ngram.next_system_utterance__uno great	0.2929	0.9614
12176	4.1-ngram.next_system_utterance__caffe uno great	0.2929	0.9614
12177	4.1-ngram.next_system_utterance__greek food expensive	0.2926	0.9614
12178	4.1-ngram.next_system_utterance__number 01223306306 price	0.2925	0.9614
12179	4.1-ngram.next_system_utterance__hinton town serves	0.2918	0.9616
12180	4.1-ngram.next_user_utterance__restaurant romsey	0.2902	0.9619
12181	4.1-ngram.next_system_utterance__connection riverside town	0.2897	0.9620
12182	4.1-ngram.next_system_utterance__internet connection riverside	0.2897	0.9620
12183	4.1-ngram.next_system_utterance__connection riverside	0.2897	0.9620
12184	4.1-ngram.next_system_utterance__restaurant serves japanese	0.2886	0.9622
12185	4.1-ngram.current_user_utterance__price range want	0.2867	0.9625
12186	4.1-ngram.current_user_utterance__range want	0.2867	0.9625
12187	4.1-ngram.next_system_utterance__la raza great	0.2867	0.9625
12188	4.1-ngram.next_system_utterance__raza great	0.2867	0.9625
12189	4.1-ngram.next_system_utterance__01223323888 price main	0.2867	0.9625
12190	4.1-ngram.next_system_utterance__01223323888 price	0.2867	0.9625
12191	4.1-ngram.next_system_utterance__teri 01223323888 price	0.2867	0.9625
12192	4.1-ngram.current_user_utterance__want cheap restaurant	0.2865	0.9626
12193	4.1-ngram.next_user_utterance__snacks restaurant	0.2863	0.9626
12194	4.1-ngram.next_user_utterance__im looking drinks	0.2863	0.9626
12195	4.1-ngram.next_user_utterance__looking drinks	0.2863	0.9626
12196	4.1-ngram.next_user_utterance__looking drinks snacks	0.2863	0.9626
12197	4.1-ngram.next_user_utterance__drinks snacks restaurant	0.2863	0.9626
12198	4.1-ngram.current_user_utterance__food cheap	0.2835	0.9631
12199	4.1-ngram.current_user_utterance__phone number restaurant	0.2834	0.9631
12200	4.1-ngram.current_user_utterance__number restaurant	0.2834	0.9631
12201	4.1-ngram.next_system_utterance__central town great	0.2822	0.9633
12202	4.1-ngram.next_system_utterance__01223413337 price	0.2805	0.9637
12203	4.1-ngram.next_system_utterance__01223413337 price main	0.2805	0.9637
12204	4.1-ngram.next_system_utterance__great restaurant king	0.2796	0.9638
12205	4.1-ngram.next_system_utterance__thai	0.2779	0.9641
12206	4.1-ngram.next_system_utterance__european food outstanding	0.2738	0.9649
12207	4.1-ngram.next_system_utterance__10 pounds price	0.2738	0.9649
12208	4.1-ngram.next_system_utterance__indian food providing	0.2701	0.9656
12209	4.1-ngram.next_system_utterance__restaurant serving indian	0.2701	0.9656
12210	4.1-ngram.next_system_utterance__uno outstanding venue	0.2693	0.9657
12211	4.1-ngram.next_user_utterance__post code venue	0.2668	0.9661
12212	4.1-ngram.next_system_utterance__bouche outstanding	0.2660	0.9663
12213	4.1-ngram.next_system_utterance__ta bouche outstanding	0.2660	0.9663
12214	4.1-ngram.next_system_utterance__bouche outstanding restaurant	0.2660	0.9663
12215	4.1-ngram.next_system_utterance__nanna mexico serves	0.2656	0.9664
12216	4.1-ngram.next_system_utterance__mexico serves	0.2656	0.9664
12217	4.1-ngram.next_system_utterance__mexico serves mexican	0.2656	0.9664
12218	4.1-ngram.current_user_utterance__kind	0.2653	0.9664
12219	4.1-ngram.current_user_utterance__kings hedges area	0.2650	0.9665
12220	4.1-ngram.current_user_utterance__true	0.2637	0.9667
12221	4.1-ngram.next_system_utterance__12 pounds 99	0.2629	0.9668
12222	4.1-ngram.next_system_utterance__14 pounds 99	0.2629	0.9668
12223	4.1-ngram.next_system_utterance__99 14	0.2629	0.9668
12224	4.1-ngram.next_system_utterance__99 14 pounds	0.2629	0.9668
12225	4.1-ngram.next_system_utterance__pounds 99 14	0.2629	0.9668
12226	4.1-ngram.current_user_utterance__want know children	0.2616	0.9671
12227	4.1-ngram.current_user_utterance__know children	0.2616	0.9671
12228	4.1-ngram.current_user_utterance__know children allowed	0.2616	0.9671
12229	4.1-ngram.current_user_utterance__matter long moderately	0.2600	0.9674
12230	4.1-ngram.current_user_utterance__long moderately	0.2600	0.9674
12231	4.1-ngram.current_user_utterance__long moderately priced	0.2600	0.9674
12232	4.1-ngram.next_system_utterance__place outstanding cafe	0.2598	0.9674
12233	4.1-ngram.next_system_utterance__riverside restaurant located	0.2593	0.9675
12234	4.1-ngram.next_system_utterance__mexico outstanding	0.2589	0.9676
12235	4.1-ngram.next_system_utterance__mexico outstanding restaurant	0.2589	0.9676
12236	4.1-ngram.next_system_utterance__nanna mexico outstanding	0.2589	0.9676
12237	4.1-ngram.next_system_utterance__pub trumpington	0.2564	0.9680
12238	4.1-ngram.next_system_utterance__pub trumpington area	0.2564	0.9680
12239	4.1-ngram.next_system_utterance__pub romsey	0.2556	0.9682
12240	4.1-ngram.next_system_utterance__pub romsey area	0.2556	0.9682
12241	4.1-ngram.current_user_utterance__looking international restaurant	0.2550	0.9683
12242	4.1-ngram.next_system_utterance__inn outstanding venue	0.2546	0.9683
12243	4.1-ngram.current_user_utterance__range doesnt	0.2511	0.9689
12244	4.1-ngram.current_user_utterance__range doesnt matter	0.2511	0.9689
12245	4.1-ngram.current_user_utterance__price range doesnt	0.2511	0.9689
12246	4.1-ngram.next_system_utterance__street hear	0.2485	0.9694
12247	4.1-ngram.next_system_utterance__art saint	0.2448	0.9700
12248	4.1-ngram.next_system_utterance__contemporary art saint	0.2448	0.9700
12249	4.1-ngram.next_system_utterance__hinton town cheap	0.2448	0.9701
12250	4.1-ngram.current_user_utterance__uh coffee	0.2426	0.9704
12251	4.1-ngram.current_user_utterance__uh coffee shop	0.2426	0.9704
12252	4.1-ngram.next_system_utterance__raza great venue	0.2392	0.9710
12253	4.1-ngram.current_user_utterance__looking middle	0.2388	0.9711
12254	4.1-ngram.next_system_utterance__ta bouche doesn	0.2381	0.9712
12255	4.1-ngram.next_system_utterance__bouche doesn charge	0.2381	0.9712
12256	4.1-ngram.next_system_utterance__bouche doesn	0.2381	0.9712
12257	4.1-ngram.current_user_utterance__looking restaurant new	0.2371	0.9714
12258	4.1-ngram.next_system_utterance__queen romsey	0.2368	0.9714
12259	4.1-ngram.next_system_utterance__queen romsey town	0.2368	0.9714
12260	4.1-ngram.next_system_utterance__curry queen romsey	0.2368	0.9714
12261	4.1-ngram.current_user_utterance__expensive restaurant romsey	0.2360	0.9716
12262	4.1-ngram.next_system_utterance__rainbow cafe great	0.2359	0.9716
12263	4.1-ngram.current_user_utterance__bout	0.2356	0.9716
12264	4.1-ngram.current_user_utterance__uhm	0.2340	0.9719
12265	4.1-ngram.current_user_utterance__ill	0.2335	0.9720
12266	4.1-ngram.next_system_utterance__great restaurant place	0.2332	0.9721
12267	4.1-ngram.current_user_utterance__range want know	0.2323	0.9722
12268	4.1-ngram.current_user_utterance__kind food cherry	0.2306	0.9725
12269	4.1-ngram.current_user_utterance__food cherry	0.2306	0.9725
12270	4.1-ngram.current_user_utterance__food cherry hinton	0.2306	0.9725
12271	4.1-ngram.next_user_utterance__sounds	0.2281	0.9729
12272	4.1-ngram.next_system_utterance__restaurant serves middleeastern	0.2280	0.9729
12273	4.1-ngram.next_system_utterance__serves middleeastern food	0.2280	0.9729
12274	4.1-ngram.next_system_utterance__serves middleeastern	0.2280	0.9729
12275	4.1-ngram.next_system_utterance__restaurant serves contemporary	0.2269	0.9731
12276	4.1-ngram.next_system_utterance__international food great	0.2263	0.9732
12277	5-phrase_feature__noun_phrases__next_system_utterance__contemporary_food	0.2252	0.9734
12278	4.1-ngram.next_user_utterance__im looking fast	0.2248	0.9735
12279	4.1-ngram.next_user_utterance__looking fast	0.2248	0.9735
12280	4.1-ngram.next_user_utterance__looking fast food	0.2248	0.9735
12281	4.1-ngram.next_system_utterance__contemporary food doesn	0.2244	0.9736
12282	4.1-ngram.next_user_utterance__need expensive	0.2236	0.9737
12283	4.1-ngram.next_user_utterance__need expensive restaurant	0.2236	0.9737
12284	4.1-ngram.next_system_utterance__jello pembroke	0.2226	0.9739
12285	4.1-ngram.next_system_utterance__cafe jello pembroke	0.2226	0.9739
12286	4.1-ngram.next_system_utterance__jello pembroke college	0.2226	0.9739
12287	4.1-ngram.next_system_utterance__place serves greek	0.2191	0.9745
12288	4.1-ngram.current_user_utterance__food restaurant dont	0.2187	0.9745
12289	4.1-ngram.current_user_utterance__true internet	0.2184	0.9746
12290	4.1-ngram.current_user_utterance__true internet connection	0.2184	0.9746
12291	4.1-ngram.next_user_utterance__connection tv	0.2177	0.9747
12292	4.1-ngram.current_user_utterance__make	0.2166	0.9749
12293	4.1-ngram.current_user_utterance__make sure	0.2166	0.9749
12294	4.1-ngram.current_user_utterance__make sure address	0.2166	0.9749
12295	8.1-lda_feature.next_system_utterance__topic_30	0.2142	0.9753
12296	7-syntactic_feature__subj_word__current_user_utterance__yes	0.2140	0.9753
12297	5-phrase_feature__noun_phrases__current_user_utterance__thats	0.2140	0.9753
12298	7-syntactic_feature__root_word__current_user_utterance__riverside	0.2140	0.9753
12299	4.1-ngram.next_user_utterance__want know	0.2076	0.9764
12300	4.1-ngram.next_system_utterance__street great	0.2063	0.9766
12301	4.1-ngram.next_system_utterance__hedges town moderate	0.2024	0.9772
12302	4.1-ngram.current_user_utterance__im looking middle	0.2019	0.9773
12303	4.1-ngram.next_user_utterance__looking moderately	0.1980	0.9779
12304	4.1-ngram.next_system_utterance__uno great restaurant	0.1966	0.9781
12305	4.1-ngram.current_user_utterance__need restaurant	0.1945	0.9785
12306	4.1-ngram.next_system_utterance__bull outstanding venue	0.1942	0.9785
12307	4.1-ngram.next_system_utterance__hakka great restaurant	0.1871	0.9797
12308	4.1-ngram.next_user_utterance__italian food	0.1810	0.9806
12309	4.1-ngram.current_user_utterance__looking pub television	0.1775	0.9811
12310	4.1-ngram.current_user_utterance__looking pub tv	0.1700	0.9823
12311	4.1-ngram.current_user_utterance__king	0.1690	0.9824
12312	4.1-ngram.next_system_utterance__star outstanding	0.1680	0.9826
12313	4.1-ngram.next_system_utterance__lucky star outstanding	0.1680	0.9826
12314	4.1-ngram.next_user_utterance__does internet connection	0.1678	0.9826
12315	4.1-ngram.current_user_utterance__restaurant cherryhinton	0.1675	0.9827
12316	4.1-ngram.current_user_utterance__cherryhinton	0.1675	0.9827
12317	4.1-ngram.current_user_utterance__ah international	0.1662	0.9829
12318	4.1-ngram.current_user_utterance__want pub internet	0.1647	0.9831
12319	4.1-ngram.next_system_utterance__pub food outstanding	0.1646	0.9831
12320	8.1-lda_feature.next_system_utterance__topic_39	0.1639	0.9832
12321	4.1-ngram.next_system_utterance__food hear	0.1608	0.9837
12322	4.1-ngram.next_system_utterance__caffe nero outstanding	0.1606	0.9837
12323	4.1-ngram.next_system_utterance__nero outstanding	0.1606	0.9837
12324	4.1-ngram.next_system_utterance__house	0.1573	0.9842
12325	4.1-ngram.next_system_utterance__italian food cheap	0.1567	0.9843
12326	4.1-ngram.next_system_utterance__aki teri serves	0.1560	0.9844
12327	4.1-ngram.next_system_utterance__teri serves fusion	0.1560	0.9844
12328	4.1-ngram.next_system_utterance__teri serves	0.1560	0.9844
12329	4.1-ngram.next_system_utterance__raza cheap	0.1509	0.9851
12330	4.1-ngram.next_system_utterance__raza cheap price	0.1509	0.9851
12331	4.1-ngram.next_system_utterance__la raza cheap	0.1509	0.9851
12332	4.1-ngram.next_system_utterance__area serving middleeastern	0.1483	0.9855
12333	4.1-ngram.next_system_utterance__restaurant 86 regent	0.1473	0.9856
12334	4.1-ngram.next_system_utterance__restaurant 86	0.1473	0.9856
12335	4.1-ngram.current_user_utterance__pub riverside area	0.1471	0.9856
12336	4.1-ngram.current_user_utterance__pub riverside	0.1471	0.9856
12337	4.1-ngram.next_system_utterance__fountain inn serves	0.1450	0.9859
12338	4.1-ngram.next_system_utterance__inn serves pub	0.1450	0.9859
12339	4.1-ngram.next_system_utterance__inn serves	0.1450	0.9859
12340	4.1-ngram.current_user_utterance__pricing	0.1377	0.9870
12341	4.1-ngram.next_system_utterance__restaurant serving turkish	0.1374	0.9870
12342	4.1-ngram.current_user_utterance__looking mediterranean restaurant	0.1365	0.9871
12343	4.1-ngram.current_user_utterance__looking mediterranean	0.1365	0.9871
12344	4.1-ngram.next_system_utterance__girton town serves	0.1348	0.9874
12345	4.1-ngram.current_user_utterance__ah doesnt matter	0.1263	0.9885
12346	4.1-ngram.current_user_utterance__ah doesnt	0.1263	0.9885
12347	4.1-ngram.next_user_utterance__phone number restaurant	0.1186	0.9895
12348	4.1-ngram.next_user_utterance__number restaurant	0.1186	0.9895
12349	4.1-ngram.next_user_utterance__centre area	0.1179	0.9896
12350	4.1-ngram.next_user_utterance__city centre area	0.1179	0.9896
12351	4.1-ngram.next_user_utterance__internet connection tv	0.1177	0.9896
12352	4.1-ngram.next_system_utterance__japanese food great	0.1173	0.9897
12353	4.1-ngram.next_system_utterance__turkish food	0.1167	0.9898
12354	4.1-ngram.next_system_utterance__byard art cambridge	0.1140	0.9901
12355	4.1-ngram.next_system_utterance__art cambridge contemporary	0.1140	0.9901
12356	4.1-ngram.next_system_utterance__art cambridge	0.1140	0.9901
12357	4.1-ngram.current_user_utterance__kind food free	0.1123	0.9903
12358	4.1-ngram.current_user_utterance__want know	0.1110	0.9905
12359	4.1-ngram.next_system_utterance__contemporary food	0.1105	0.9906
12360	4.1-ngram.current_user_utterance__need	0.1021	0.9916
12361	4.1-ngram.current_user_utterance__ah looking	0.0992	0.9919
12362	4.1-ngram.next_system_utterance__university	0.0963	0.9923
12363	4.1-ngram.current_user_utterance__priced restaurant addenbrookes	0.0957	0.9923
12364	4.1-ngram.next_user_utterance__looking moderately priced	0.0952	0.9924
12365	4.1-ngram.next_system_utterance__star outstanding restaurant	0.0926	0.9927
12366	4.1-ngram.current_user_utterance__chinese restaurant girton	0.0838	0.9937
12367	4.1-ngram.current_user_utterance__want know phone	0.0760	0.9946
12368	4.1-ngram.current_user_utterance__new chesterton area	0.0738	0.9948
12369	4.1-ngram.current_user_utterance__connection allow	0.0659	0.9956
12370	4.1-ngram.current_user_utterance__connection allow children	0.0659	0.9956
12371	4.1-ngram.current_user_utterance__internet connection allow	0.0659	0.9956
12372	4.1-ngram.next_system_utterance__middleeastern food great	0.0658	0.9956
12373	6-entity_feature__entity__#overlop	0.0000	nan
12374	6-entity_feature__entity__have_overlop	0.0000	nan
12375	6-entity_feature__entity__jaccard_similarity	0.0000	nan
12376	3-time_feature__start_of_session	0.0000	nan
12377	8.3-w2v_feature.current_user_utterance__w2v_dim=1	0.0000	nan
